# # synthetic data, intensity B_axi
-3.5	829.504	3.62167
-3.7	2242.84	5.73726
-3.9	4376.31	7.16124
-4.1	6511.37	9.12804
-4.3	8116.53	8.92029
-4.5	8750.79	10.2213
-4.7	8946.14	8.10354
-4.9	9128.99	11.3507
-5.1	9430.03	8.83282
-5.3	9313.84	10.3853
-5.5	9427.62	7.9984
-5.7	9491.35	9.60716
-5.9	9582.52	10.3358
-6.1	9571.32	10.6902
-6.3	9813.84	8.34812
-6.5	9729.99	10.9526
-6.7	9696.5	10.767
-6.9	9831.39	10.9997
-7.1	9983.38	10.4818
-7.3	10000	11.0251
-7.5	9290.91	11.403
-7.7	7900.31	9.5714
-7.9	5717.02	7.62719
-8.1	3080.49	4.91274
-8.3	1279.33	3.29531
-8.5	329.431	2.11753
