# # synthetic data, strain B_rad
-3.5	577.84	98.1712
-3.7	699.216	98.5205
-3.9	701.515	75.6522
-4.1	607.607	71.1551
-4.3	565.663	57.2615
-4.5	376.004	66.6012
-4.7	72.8427	80.4712
-4.9	-140.614	90.7485
-5.1	-286.867	61.5614
-5.3	-307.952	94.615
-5.5	-377.57	79.7551
-5.7	-285.689	62.4491
-5.9	-249.789	69.2824
-6.1	-84.8113	76.5137
-6.3	-141.373	83.7535
-6.5	-115.749	90.7804
-6.7	-95.1671	114.361
-6.9	-114.887	106.754
-7.1	-115.435	80.5044
-7.3	-31.1397	97.4479
-7.5	-29.3343	95.4066
-7.7	4.72758	137.375
-7.9	0.356223	68.3107
-8.1	-43.8662	66.3368
-8.3	40.3673	76.8523
-8.5	294.434	98.4791
