-6	14.84693	0.48879
-5.8	24.78864	0.71512
-5.6	37.02486	1.18568
-5.4	52.92904	1.44304
-5.2	70.22546	1.6223
-5	87.39951	2.4191
-4.8	105.7611	2.55021
-4.6	122.8522	4.79804
-4.4	135.9081	4.25327
-4.2	148.4366	3.11786
-4	160.7584	4.7565
-3.8	162.4299	3.87087
-3.6	168.0403	5.22945
-3.4	168.3465	4.28513
-3.2	171.9817	5.07403
-3	170.5115	4.58547
-2.8	172.7485	7.11116
-2.6	172.6723	4.4221
-2.4	171.1787	7.09437
-2.2	170.6029	2.30355
-2	168.3423	6.3668
-1.8	174.8575	5.71079
-1.6	172.717	5.12401
-1.4	170.7229	3.40681
-1.2	171.6384	5.72325
-1	174.2489	5.21096
-0.8	171.6491	6.12229
-0.6	171.5848	4.866
-0.4	171.6056	5.99823
-0.2	175.388	4.87524
8.9407E-8	174.7135	2.80459
0.2	176.0615	3.61638
0.4	174.4726	6.08952
0.6	171.3585	5.24911
0.8	177.7296	4.44672
1	171.8128	4.75249
1.2	173.588	3.18819
1.4	174.2112	3.97314
1.6	172.3645	5.03947
1.8	171.8024	4.80353
2	176.1586	6.21767
2.2	169.836	5.99819
2.4	173.5268	6.61899
2.6	171.0798	4.00983
2.8	173.5925	5.57577
3	175.2714	6.4921
3.2	172.1884	3.8195
3.4	176.3042	4.634
3.6	169.6654	5.14695
3.8	164.2236	3.59552
4	159.647	5.80513
4.2	152.1882	4.87383
4.4	137.3991	5.54167
4.6	121.3816	2.38708
4.8	104.1825	3.46533
5	86.35044	1.96788
5.2	67.39106	2.20547
5.4	51.41191	1.32388
5.6	34.87007	0.8372
5.8	22.73239	0.57741
6	13.71632	0.32519
