-6.591	20.24433	1.26175
-6.39193	50.91176	2.20501
-6.19196	87.45071	2.62883
-5.991	134.90682	3.11516
-5.791	203.3526	2.1703
-5.592	277.00247	5.9373
-5.392	378.12283	6.83266
-5.192	477.23648	7.55806
-4.991	565.40825	8.16893
-4.79141	660.91001	8.80982
-4.59	768.48737	9.39681
-4.391	828.205	9.86667
-4.191	861.18413	10.03171
-3.992	919.31174	10.34019
-3.792	953.4473	10.5096
-3.289	988.72622	10.70663
-2.792	1040.08716	10.98127
-2.28896	1072.86551	11.13559
-1.791	1106.7655	11.33527
-1.289	1134.16164	11.4908
-0.791	1145.67639	11.42593
-0.29	1129.05747	11.49443
0.209	1130.1112	11.46948
0.711	1143.66132	11.50646
1.20904	1124.20519	11.34399
1.41	1107.12852	11.38399
1.609	1109.70016	11.3286
1.809	1085.63722	11.22707
2.008	1045.21036	11.00602
2.209	1036.58035	10.9812
2.409	1031.81428	10.89072
2.6081	997.68598	10.72426
2.809	1006.29902	10.74837
3.008	958.128	10.55082
3.20703	964.82892	10.58127
3.408	921.83529	10.34505
3.609	880.20232	10.02917
3.809	835.22337	9.7726
4.009	764.60229	9.3893
4.21	668.74995	8.82268
4.408	585.50488	5.91911
4.608	467.82353	5.35561
4.808	385.9712	4.7691
5.008	304.52244	4.36575
5.21	223.81254	3.85657
5.409	149.67769	3.25931
5.609	93.48252	2.63908
5.80808	62.6389	2.28446
6.008	35.96355	1.82261
