# # synthetic data, intensity B_hoop
-3.5	503.168	2.13182
-3.7	1790.75	5.25165
-3.9	4324.54	8.5752
-4.1	6950.71	8.00615
-4.3	8988.17	9.66083
-4.5	9867.95	10.2642
-4.7	10000	13.191
-4.9	9574.96	11.8801
-5.1	9407.01	12.1906
-5.3	9061.1	12.4424
-5.5	8901.53	12.3345
-5.7	8731.51	11.1746
-5.9	8471.36	10.9791
-6.1	8334.41	10.0077
-6.3	8419.78	10.4999
-6.5	8329.76	10.0948
-6.7	8114.8	9.2714
-6.9	8252.74	10.682
-7.1	8307.42	10.0847
-7.3	8517.4	9.78452
-7.5	8322.26	8.12268
-7.7	7233.2	6.92645
-7.9	5516.92	7.40597
-8.1	3239.99	5.00563
-8.3	1387.35	4.37488
-8.5	391.311	1.87368
