# # synthetic data, strain B_hoop
-3.5	-1288.21	99.439
-3.7	-1275.56	77.0895
-3.9	-1124.93	87.6839
-4.1	-1054.65	74.326
-4.3	-875.028	99.0513
-4.5	-586.774	109.997
-4.7	-306.713	176.814
-4.9	19.6396	144.742
-5.1	232.973	152.099
-5.3	275.344	158.29
-5.5	337.01	155.741
-5.7	266.871	129.317
-5.9	206.996	125.278
-6.1	118.894	105.898
-6.3	68.6659	115.439
-6.5	36.5222	107.559
-6.7	39.5662	92.7351
-6.9	30.8248	119.229
-7.1	-18.0397	107.382
-7.3	-17.1071	101.607
-7.5	-48.3518	74.5546
-7.7	-25.5004	60.6142
-7.9	10.8218	69.3218
-8.1	3.47856	60.6597
-8.3	48.4904	86.0219
-8.5	-21.8422	99.3971
